CustomerID,Frequency,Monetary,CustomerLifetimeDays
13910,1,674.5,241
13911,7,939.74,325
13912,1,5800.81,307
13913,2,1161.52,364
13914,2,102.85,288
13915,3,1276.12,357
13917,1,1022.21,331
13918,1,683.14,47
13919,2,655.51,368
13920,7,127.86,39
13921,9,234.15,37
13922,1,212.71,260
13923,4,2606.58,282
13924,9,223.5,258
13925,3,656.68,296
13926,1,572.51,370
13927,2,603.68,371
13928,1,690.22,364
13929,2,2631.79,62
13930,1,247.72,367
13931,2,1021.79,28
13932,1,1069.12,363
13933,1,1905.4,175
13934,2,329.66,372
13935,3,572.52,241
13936,1,3300.01,371
13937,2,10468.14,338
13938,3,277.67,284
13939,2,349.26,77
13940,4,538.95,67
13941,5,689.18,62
13942,1,1206.02,372
13943,2,223.86,20
13944,2,217.18,315
13945,1,14828.81,190
13946,2,2612.94,41
13947,5,476.4,175
13948,6,1345.61,364
13949,2,606.23,133
13950,3,1652.83,305
13951,7,511.36,183
13952,3,2836.74,371
13953,1,992.23,274
13954,2,2969.89,268
13955,1,1138.37,80
13957,9,446.96,185
13958,1,192.36,23
13959,8,233.22,116
13960,3,534.24,317
13961,2,696.06,280
13962,1,1039.3,238
13963,3,5900.41,240
13964,3,161.76,170
13965,1,155.92,294
13966,2,446.41,76
13967,2,283.5,109
13968,4,585.66,273
13969,4,3100.81,280
13970,5,57303.64,72
13971,1,101.93,329
13972,1,2959.65,363
13973,2,5977.54,20
13974,1,145.21,330
13975,4,1121.4,128
13976,1,1484.58,297
13977,12,2925.55,318
13978,1,1483.17,169
13979,2,1542.09,132
13980,4,518.29,32
13981,9,944.26,325
13982,1,1513.76,365
13983,1,337.02,201
13984,2,815.91,13
13985,2,473.34,44
13986,4,1419.97,18
13987,6,107.87,338
13988,3,1408.86,287
13989,1,365.91,317
13990,1,882.34,268
13991,1,1487.71,88
13992,4,1017.44,20
13993,10,584.33,302
13994,4,1314.45,372
13995,1,1326.28,80
13996,4,701.08,360
13997,2,835.01,357
13999,2,380.58,265
14000,2,476.46,139
14001,7,376.97,296
14003,3,1844.63,276
14004,7,4191.42,162
14005,1,606.91,235
14006,2,2106.96,147
14007,3,4301.67,337
14008,4,2873.06,149
14009,2,475.34,288
14010,1,277.07,272
14011,2,2127.59,2
14012,1,271.17,356
14013,1,91.04,118
14014,2,186.41,364
14015,6,1727.0,331
14017,1,711.9,370
14018,7,675.8,240
14019,8,251.3,275
14020,1,637.61,275
14021,1,9806.84,86
14022,1,9486.61,184
14023,1,207.5,43
14024,4,901.2,366
14025,1,380.72,366
14026,1,336.15,312
14027,4,1959.24,134
14028,2,70.54,216
14029,1,1389.06,98
14030,4,1388.21,59
14031,1,394.21,62
14032,7,946.9,112
14033,3,165.02,253
14034,5,1703.21,363
14035,10,508.11,14
14036,6,324.24,32
14037,5,1341.51,335
14038,4,775.59,336
14039,1,317.88,287
14040,2,316.6,255
14041,1,770.09,3
14042,1,869.84,365
14043,1,2541.3,333
14044,1,1025.53,52
14045,5,2690.25,64
14046,2,80734.38,52
14047,1,289.15,282
14049,3,914.91,95
14050,4,7834.3,88
14051,1,533.12,370
14052,1,336.41,41
14054,2,1836.21,372
14055,10,199.4,140
14056,1,2094.38,269
14057,1,343.26,287
14058,2,219.11,367
14059,6,1159.03,252
14060,3,76.32,62
14061,1,2313.6,259
14062,3,346.01,316
14064,1,90.04,233
14065,1,333.13,318
14066,4,110.38,295
14067,1,1746.04,255
14068,1,251.23,90
14070,1,1223.85,372
14071,1,5200.56,224
14072,4,243.98,216
14073,3,922.25,371
14074,6,520.87,298
14075,5,3786.54,259
14076,1,225.84,307
14077,9,1269.9,23
14078,2,186.25,262
14079,4,20329.87,297
14080,4,12353.38,25
14081,2,4754.82,216
14082,6,272.43,365
14083,3,409.52,14
14084,3,169.25,105
14086,4,380.61,77
14087,8,1345.92,287
14088,1,151.84,295
14089,1,2314.82,185
14090,7,329.64,282
14092,4,567.71,63
14093,15,2472.58,273
14094,1,656.68,137
14095,1,302.3,306
14096,1,544.1,72
14097,10,93.79,335
14098,3,233.45,73
14099,2,754.75,195
14101,1,1509.72,332
14102,2,2634.39,104
14103,5,668.13,120
14104,4,173.96,266
14105,5,743.04,60
14106,3,532.66,112
14107,6,283.51,359
14108,1,1214.18,91
14109,2,2054.48,252
14110,1,503.27,244
14111,3,137.17,275
14112,2,91.17,361
14114,2,264.95,286
14115,1,259.33,303
14116,3,837.14,71
14117,7,2623.1,42
14118,2,230.4,142
14121,1,3627.15,359
14123,1,282.8,170
14124,1,804.48,30
14125,5,252.39,263
14126,2,1044.35,367
14127,6,349.04,371
14128,7,102.72,51
14129,1,40856.07,165
14130,1,307.8,296
14131,1,2228.3,186
14132,5,151.45,18
14133,2,471.65,232
14134,2,5039.31,198
14135,4,251.21,18
14136,3,961.93,370
14137,1,2833.7,281
14138,2,129.85,87
14139,1,533.46,44
14140,6,38024.13,291
14141,2,496.14,287
14142,1,425.12,361
14143,2,1871.54,46
14144,1,175.16,371
14145,1,439.58,321
14146,1,1795.48,189
14147,1,290.71,372
14148,1,4415.92,16
14149,1,2373.58,370
14150,2,199.21,364
14151,4,1070.41,366
14152,2,379.65,197
14153,1,3110.52,203
14155,2,557.13,200
14156,2,1341.09,52
14157,1,4510.4,262
14158,2,176.82,372
14159,2,3102.18,42
14160,1,368.74,359
14161,1,160.96,282
14162,2,4331.98,154
14163,10,281.72,371
14164,2,416.94,132
14165,3,203.14,17
14166,2,2226.59,36
14167,1,1010.16,238
14168,2,2885.63,139
14169,3,184.29,267
14170,1,946.74,160
14171,3,485.03,132
14172,1,360.01,288
14173,7,569.35,311
14175,2,3510.19,34
14176,1,2946.43,189
14177,1,1007.5,265
14178,2,228.96,37
14179,3,1064.16,204
14180,1,137.4,321
14181,2,691.53,226
14182,2,333.19,337
14183,2,2338.07,172
14184,5,380.58,92
14185,3,499.02,364
14186,2,1223.27,366
14187,5,393.5,324
14189,1,2354.93,295
14190,3,478.03,259
14191,4,1474.65,63
14192,5,325.98,9
14193,1,602.06,63
14194,2,131.89,337
14195,1,487.6,274
14196,1,461.15,190
14197,3,950.92,262
14198,5,9405.01,200
14199,4,291.29,263
14200,2,20308.1,252
14201,3,409.8,63
14202,4,508.5,338
14203,2,12233.17,43
14204,1,2048.57,280
14205,3,315.06,295
14206,30,2925.13,359
14207,6,215.71,158
14208,6,312.74,244
14209,2,1840.12,326
14210,1,2569.15,361
14211,8,785.03,283
14212,6,2877.77,287
14213,15,4775.08,372
14214,1,312.64,62
14215,2,692.0,80
14216,1,1864.6,367
14217,1,745.4,2
14218,2,110.87,95
14219,2,160.69,330
14220,4,470.76,337
14221,3,3440.42,317
14222,1,2611.74,25
14223,4,559.45,245
14224,1,684.34,370
14226,1,2940.52,70
14228,9,125.87,85
14229,2,147.32,329
14230,1,1936.43,77
14231,1,299.77,310
14232,2,623.72,314
14234,6,241.99,204
14235,5,180.62,329
14236,4,308.5,128
14237,2,1627.31,368
14238,1,276.89,220
14239,2,110.38,321
14240,2,148.25,141
14241,4,213.93,359
14242,2,327.86,60
14243,3,1206.83,240
14244,1,2044.46,193
14245,1,2045.95,16
14246,3,471.59,370
14247,1,4396.1,233
14248,1,1031.41,367
14249,1,2062.27,52
14250,6,475.31,219
14251,2,580.05,175
14252,1,3126.53,317
14253,4,3214.19,273
14254,2,121.18,70
14255,1,578.92,119
14256,1,823.35,361
14257,1,133.4,232
14258,1,876.04,333
14259,2,181.01,198
14260,6,2779.78,225
14261,17,2234.4,363
14262,1,330.19,368
14263,2,432.02,84
14264,9,225.93,367
14265,3,165.33,42
14268,3,90.25,176
14269,3,611.52,154
14270,1,120.97,353
14271,1,415.55,366
14272,1,2515.88,56
14273,9,4804.34,353
14274,1,719.81,62
14275,2,700.71,364
14276,8,139.32,330
14277,2,1010.37,188
14278,1,354.13,154
14279,3,1227.02,52
14280,1,1342.18,52
14281,2,320.44,360
14282,8,991.31,21
14283,4,9841.34,293
14285,5,135.82,83
14286,1,8888.51,287
14287,1,386.21,132
14288,3,1032.62,128
14289,1,195.26,87
14290,1,705.35,251
14292,5,1412.97,364
14293,2,628.75,254
14294,1,1247.2,276
14295,9,215.25,360
14296,1,816.88,23
14297,1,155.9,322
14298,1,1021.49,211
14299,2,264.65,149
14300,5,1544.72,70
14301,1,433.72,295
14303,8,1540.03,199
14304,5,282.02,176
14305,5,1044.38,225
14306,6,1304.77,95
14307,4,2172.13,79
14308,1,963.3,213
14309,1,271.0,213
14310,7,1109.38,176
14311,2,3674.53,274
14312,2,90.0,360
14313,2,1625.32,70
14314,2,154.24,268
14315,3,908.46,226
14316,8,209.29,209
14317,4,1284.77,175
14318,2,337.01,360
14319,1,4554.94,42
14320,1,1132.98,140
14321,1,168.88,368
14322,1,127.77,17
14323,5,290.72,311
14324,2,1353.59,308
14325,8,2578.2,52
14326,1,1418.03,275
14327,15,4100.87,33
14328,3,921.79,252
14329,1,158.46,311
14330,8,2474.79,35
14331,2,3032.03,316
14332,1,311.89,251
14333,3,3627.72,193
14334,4,320.46,274
14335,2,605.12,64
14336,5,954.49,191
14337,2,786.48,370
